Latitude referensi,Longitude referensi,Latitude modul,Longitude modul
-5.3721512,105.250096,-5.372122,105.250019
-5.3721512,105.250096,-5.372122,105.250019
-5.3721512,105.250096,-5.372122,105.250019
-5.3721512,105.250096,-5.372122,105.250019
-5.3721512,105.250096,-5.372122,105.250019
-5.3721512,105.250096,-5.372124,105.25002
-5.3721512,105.250096,-5.372124,105.25002
-5.3721512,105.250096,-5.372123,105.250018
-5.3721512,105.250096,-5.372123,105.250018
-5.3721512,105.250096,-5.372123,105.250018
-5.3721512,105.250096,-5.372123,105.250018
-5.3721512,105.250096,-5.372123,105.250018
-5.3721512,105.250096,-5.372119,105.250014
-5.3721512,105.250096,-5.372119,105.250014
-5.3721512,105.250096,-5.372119,105.250014
-5.3721512,105.250096,-5.372118,105.250013
-5.3721512,105.250096,-5.372118,105.250013
-5.3721512,105.250096,-5.372118,105.250013
-5.3721512,105.250096,-5.372118,105.250013
-5.3721512,105.250096,-5.372118,105.250013
-5.3721512,105.250096,-5.372119,105.250013
-5.3721512,105.250096,-5.372119,105.250013
-5.3721512,105.250096,-5.372119,105.250013
-5.3721512,105.250096,-5.372119,105.250013
-5.3721512,105.250096,-5.372119,105.250013
-5.3721512,105.250096,-5.372119,105.250013
-5.3721512,105.250096,-5.372119,105.250013
-5.3721512,105.250096,-5.372119,105.250013
-5.3721512,105.250096,-5.372119,105.250012
-5.3721512,105.250096,-5.372119,105.250012
-5.3721512,105.250096,-5.372119,105.250012
-5.3721512,105.250096,-5.372119,105.250012
-5.3721512,105.250096,-5.372122,105.250015
-5.3721512,105.250096,-5.372122,105.250015
-5.3721512,105.250096,-5.372122,105.250015
-5.3721512,105.250096,-5.372124,105.250016
-5.3721512,105.250096,-5.372124,105.250016
-5.3721512,105.250096,-5.372124,105.250016
-5.3721512,105.250096,-5.372124,105.250016
-5.3721512,105.250096,-5.372124,105.250016
-5.3721512,105.250096,-5.372124,105.250016
-5.3721512,105.250096,-5.372124,105.250016
-5.3721512,105.250096,-5.372124,105.250016
-5.3721512,105.250096,-5.372126,105.250017
-5.3721512,105.250096,-5.372126,105.250017
-5.3721512,105.250096,-5.372126,105.250017
-5.3721512,105.250096,-5.372126,105.250017
-5.3721512,105.250096,-5.372126,105.250017
-5.3721512,105.250096,-5.372125,105.250016
-5.3721512,105.250096,-5.372125,105.250016
-5.3721512,105.250096,-5.372125,105.250016
-5.3721512,105.250096,-5.372125,105.250016
-5.3721512,105.250096,-5.372122,105.250014
-5.3721512,105.250096,-5.372122,105.250014
-5.3721512,105.250096,-5.372122,105.250014
-5.3721512,105.250096,-5.372122,105.250014
-5.3721512,105.250096,-5.372124,105.250016
-5.3721512,105.250096,-5.372124,105.250016
-5.3721512,105.250096,-5.372124,105.250016
-5.3721512,105.250096,-5.372122,105.250014
-5.3721512,105.250096,-5.372122,105.250014
-5.3721512,105.250096,-5.372122,105.250014
-5.3721512,105.250096,-5.372122,105.250014
-5.3721512,105.250096,-5.37212,105.250013
-5.3721512,105.250096,-5.37212,105.250013
-5.3721512,105.250096,-5.37212,105.250013
-5.3721512,105.250096,-5.37212,105.250013
-5.3721512,105.250096,-5.372122,105.250015
-5.3721512,105.250096,-5.372122,105.250015
-5.3721512,105.250096,-5.372122,105.250015
-5.3721512,105.250096,-5.372122,105.250015
-5.3721512,105.250096,-5.372122,105.250015
-5.3721512,105.250096,-5.372121,105.250015
-5.3721512,105.250096,-5.372121,105.250015
-5.3721512,105.250096,-5.372121,105.250015
-5.3721512,105.250096,-5.372122,105.250016
-5.3721512,105.250096,-5.372122,105.250016
-5.3721512,105.250096,-5.372122,105.250016
-5.3721512,105.250096,-5.372122,105.250016
-5.3721512,105.250096,-5.372122,105.250016
-5.3721512,105.250096,-5.372119,105.250014
-5.3721512,105.250096,-5.372119,105.250014
-5.3721512,105.250096,-5.372119,105.250014
-5.3721512,105.250096,-5.372115,105.250011
-5.3721512,105.250096,-5.372115,105.250011
-5.3721512,105.250096,-5.372115,105.250011
-5.3721512,105.250096,-5.372115,105.250011
-5.3721512,105.250096,-5.372115,105.250011
-5.3721512,105.250096,-5.372116,105.250011
-5.3721512,105.250096,-5.372116,105.250011
-5.3721512,105.250096,-5.372116,105.250011
-5.3721512,105.250096,-5.372116,105.250012
-5.3721512,105.250096,-5.372116,105.250012
-5.3721512,105.250096,-5.372116,105.250012
-5.3721512,105.250096,-5.372116,105.250012
-5.3721512,105.250096,-5.372116,105.250012
-5.3721512,105.250096,-5.372117,105.250014
-5.3721512,105.250096,-5.372117,105.250014
-5.3721512,105.250096,-5.372117,105.250014
-5.3721512,105.250096,-5.372117,105.250014
-5.3721512,105.250096,-5.372116,105.250013
-5.3721512,105.250096,-5.372116,105.250013
-5.3721512,105.250096,-5.372116,105.250013
-5.3721512,105.250096,-5.372112,105.25001
-5.3721512,105.250096,-5.372112,105.25001
-5.3721512,105.250096,-5.372112,105.25001
-5.3721512,105.250096,-5.372112,105.25001
-5.3721512,105.250096,-5.372112,105.25001
-5.3721512,105.250096,-5.372112,105.25001
-5.3721512,105.250096,-5.372112,105.25001
-5.3721512,105.250096,-5.372112,105.25001
-5.3721512,105.250096,-5.372112,105.25001
-5.3721512,105.250096,-5.372113,105.250011
-5.3721512,105.250096,-5.372113,105.250011
-5.3721512,105.250096,-5.372113,105.250011
-5.3721512,105.250096,-5.372113,105.250011
-5.3721512,105.250096,-5.372113,105.250011
-5.3721512,105.250096,-5.372113,105.250011
-5.3721512,105.250096,-5.372113,105.250011
-5.3721512,105.250096,-5.372113,105.250011
-5.3721512,105.250096,-5.372115,105.250014
-5.3721512,105.250096,-5.372115,105.250014
-5.3721512,105.250096,-5.372115,105.250014
-5.3721512,105.250096,-5.372114,105.250013
-5.3721512,105.250096,-5.372114,105.250013
-5.3721512,105.250096,-5.372114,105.250013
-5.3721512,105.250096,-5.372114,105.250013
-5.3721512,105.250096,-5.372114,105.250013
-5.3721512,105.250096,-5.372114,105.250012
-5.3721512,105.250096,-5.372114,105.250012
-5.3721512,105.250096,-5.372112,105.250011
-5.3721512,105.250096,-5.372112,105.250011
-5.3721512,105.250096,-5.372112,105.250011
-5.3721512,105.250096,-5.372112,105.250011
-5.3721512,105.250096,-5.37211,105.25001
-5.3721512,105.250096,-5.37211,105.25001
-5.3721512,105.250096,-5.37211,105.25001
-5.3721512,105.250096,-5.37211,105.25001
-5.3721512,105.250096,-5.372109,105.250009
-5.3721512,105.250096,-5.372109,105.250009
-5.3721512,105.250096,-5.372109,105.250009
-5.3721512,105.250096,-5.372109,105.250009
-5.3721512,105.250096,-5.372109,105.250009
-5.3721512,105.250096,-5.372106,105.250008
-5.3721512,105.250096,-5.372106,105.250008
-5.3721512,105.250096,-5.372106,105.250008
-5.3721512,105.250096,-5.372106,105.250008
-5.3721512,105.250096,-5.372106,105.250008
-5.3721512,105.250096,-5.372106,105.250008
-5.3721512,105.250096,-5.372106,105.250008
-5.3721512,105.250096,-5.372106,105.250008
-5.3721512,105.250096,-5.372106,105.250008
-5.3721512,105.250096,-5.372106,105.250008
-5.3721512,105.250096,-5.372106,105.250008
-5.3721512,105.250096,-5.372104,105.250007
-5.3721512,105.250096,-5.372104,105.250007
-5.3721512,105.250096,-5.372104,105.250007
-5.3721512,105.250096,-5.372104,105.250007
-5.3721512,105.250096,-5.372104,105.250007
-5.3721512,105.250096,-5.372105,105.250008
-5.3721512,105.250096,-5.372105,105.250008
-5.3721512,105.250096,-5.372105,105.250008
-5.3721512,105.250096,-5.372105,105.250008
-5.3721512,105.250096,-5.372106,105.250009
-5.3721512,105.250096,-5.372106,105.250009
-5.3721512,105.250096,-5.372106,105.250009
-5.3721512,105.250096,-5.372105,105.250009
-5.3721512,105.250096,-5.372105,105.250009
-5.3721512,105.250096,-5.372105,105.250009
-5.3721512,105.250096,-5.372105,105.250009
-5.3721512,105.250096,-5.372105,105.250009
-5.3721512,105.250096,-5.372105,105.250009
-5.3721512,105.250096,-5.372105,105.250009
-5.3721512,105.250096,-5.372105,105.250009
-5.3721512,105.250096,-5.372105,105.250009
-5.3721512,105.250096,-5.372106,105.25001
-5.3721512,105.250096,-5.372106,105.25001
-5.3721512,105.250096,-5.372106,105.25001
-5.3721512,105.250096,-5.372106,105.25001
-5.3721512,105.250096,-5.372105,105.25001
-5.3721512,105.250096,-5.372105,105.25001
-5.3721512,105.250096,-5.372105,105.25001
-5.3721512,105.250096,-5.372105,105.25001
-5.3721512,105.250096,-5.372104,105.250011
-5.3721512,105.250096,-5.372104,105.250011
-5.3721512,105.250096,-5.372104,105.250011
-5.3721512,105.250096,-5.372104,105.250011
-5.3721512,105.250096,-5.372104,105.250012
-5.3721512,105.250096,-5.372104,105.250012
-5.3721512,105.250096,-5.372104,105.250012
-5.3721512,105.250096,-5.372104,105.250012
-5.3721512,105.250096,-5.372103,105.250011
-5.3721512,105.250096,-5.372103,105.250011
-5.3721512,105.250096,-5.372103,105.250011
-5.3721512,105.250096,-5.372103,105.250011
-5.3721512,105.250096,-5.372103,105.250012
-5.3721512,105.250096,-5.372103,105.250012
-5.3721512,105.250096,-5.372103,105.250012
-5.3721512,105.250096,-5.372103,105.250012
-5.3721512,105.250096,-5.372104,105.250013
-5.3721512,105.250096,-5.372104,105.250013
-5.3721512,105.250096,-5.372104,105.250013
-5.3721512,105.250096,-5.372104,105.250013
-5.3721512,105.250096,-5.372105,105.250013
-5.3721512,105.250096,-5.372105,105.250013
-5.3721512,105.250096,-5.372105,105.250013
-5.3721512,105.250096,-5.372105,105.250013
-5.3721512,105.250096,-5.372097,105.250007
-5.3721512,105.250096,-5.372097,105.250007
-5.3721512,105.250096,-5.372097,105.250007
-5.3721512,105.250096,-5.372097,105.250007
-5.3721512,105.250096,-5.372097,105.250007
-5.3721512,105.250096,-5.372096,105.250007
-5.3721512,105.250096,-5.372096,105.250007
-5.3721512,105.250096,-5.372096,105.250007
-5.3721512,105.250096,-5.372095,105.250006
-5.3721512,105.250096,-5.372095,105.250006
-5.3721512,105.250096,-5.372095,105.250006
-5.3721512,105.250096,-5.372095,105.250006
-5.3721512,105.250096,-5.372095,105.250006
-5.3721512,105.250096,-5.372096,105.250008
-5.3721512,105.250096,-5.372096,105.250008
-5.3721512,105.250096,-5.372096,105.250008
-5.3721512,105.250096,-5.372096,105.250008
-5.3721512,105.250096,-5.3721,105.250011
-5.3721512,105.250096,-5.3721,105.250011
-5.3721512,105.250096,-5.3721,105.250011
-5.3721512,105.250096,-5.372103,105.250013
-5.3721512,105.250096,-5.372103,105.250013
-5.3721512,105.250096,-5.372103,105.250013
-5.3721512,105.250096,-5.372103,105.250013
-5.3721512,105.250096,-5.372103,105.250013
-5.3721512,105.250096,-5.372104,105.250014
-5.3721512,105.250096,-5.372104,105.250014
-5.3721512,105.250096,-5.372104,105.250014
-5.3721512,105.250096,-5.372104,105.250014
-5.3721512,105.250096,-5.372103,105.250014
-5.3721512,105.250096,-5.372103,105.250014
-5.3721512,105.250096,-5.372103,105.250014
-5.3721512,105.250096,-5.372103,105.250014
-5.3721512,105.250096,-5.372106,105.250018
-5.3721512,105.250096,-5.372106,105.250018
-5.3721512,105.250096,-5.372106,105.250018
-5.3721512,105.250096,-5.372106,105.250018
-5.3721512,105.250096,-5.372105,105.250016
-5.3721512,105.250096,-5.372105,105.250016
-5.3721512,105.250096,-5.372105,105.250016
-5.3721512,105.250096,-5.372105,105.250016
-5.3721512,105.250096,-5.372105,105.250017
-5.3721512,105.250096,-5.372105,105.250017
-5.3721512,105.250096,-5.372105,105.250017
-5.3721512,105.250096,-5.372105,105.250017
-5.3721512,105.250096,-5.372108,105.250021
-5.3721512,105.250096,-5.372108,105.250021
-5.3721512,105.250096,-5.372108,105.250021
-5.3721512,105.250096,-5.372108,105.250021
-5.3721512,105.250096,-5.372109,105.250022
-5.3721512,105.250096,-5.372109,105.250022
-5.3721512,105.250096,-5.372109,105.250022
-5.3721512,105.250096,-5.372109,105.250021
-5.3721512,105.250096,-5.372109,105.250021
-5.3721512,105.250096,-5.372109,105.250021
-5.3721512,105.250096,-5.372109,105.250021
-5.3721512,105.250096,-5.372109,105.250021
-5.3721512,105.250096,-5.372114,105.250024
-5.3721512,105.250096,-5.372114,105.250024
-5.3721512,105.250096,-5.372114,105.250024
-5.3721512,105.250096,-5.372117,105.250027
-5.3721512,105.250096,-5.372117,105.250027
-5.3721512,105.250096,-5.372117,105.250027
-5.3721512,105.250096,-5.372117,105.250027
-5.3721512,105.250096,-5.372117,105.250027
-5.3721512,105.250096,-5.372118,105.250028
-5.3721512,105.250096,-5.372118,105.250028
-5.3721512,105.250096,-5.372118,105.250028
-5.3721512,105.250096,-5.372126,105.250034
-5.3721512,105.250096,-5.372126,105.250034
-5.3721512,105.250096,-5.372126,105.250034
-5.3721512,105.250096,-5.372126,105.250034
-5.3721512,105.250096,-5.372126,105.250034
-5.3721512,105.250096,-5.372128,105.250035
-5.3721512,105.250096,-5.372128,105.250035
-5.3721512,105.250096,-5.372128,105.250035
-5.3721512,105.250096,-5.372128,105.250035
-5.3721512,105.250096,-5.372129,105.250035
-5.3721512,105.250096,-5.372129,105.250035
-5.3721512,105.250096,-5.372129,105.250035
-5.3721512,105.250096,-5.372131,105.250037
-5.3721512,105.250096,-5.372131,105.250037
-5.3721512,105.250096,-5.372131,105.250037
-5.3721512,105.250096,-5.372131,105.250037
-5.3721512,105.250096,-5.372131,105.250037
-5.3721512,105.250096,-5.372134,105.250039
-5.3721512,105.250096,-5.372134,105.250039
-5.3721512,105.250096,-5.372134,105.250039
-5.3721512,105.250096,-5.372134,105.250039
-5.3721512,105.250096,-5.372133,105.250039
-5.3721512,105.250096,-5.372133,105.250039
-5.3721512,105.250096,-5.372133,105.250039
-5.3721512,105.250096,-5.372133,105.250039
-5.3721512,105.250096,-5.372135,105.25004
-5.3721512,105.250096,-5.372135,105.25004
-5.3721512,105.250096,-5.372135,105.25004
-5.3721512,105.250096,-5.372135,105.25004
-5.3721512,105.250096,-5.372135,105.25004
-5.3721512,105.250096,-5.372137,105.250042
-5.3721512,105.250096,-5.372137,105.250042
-5.3721512,105.250096,-5.372137,105.250043
-5.3721512,105.250096,-5.372137,105.250043
-5.3721512,105.250096,-5.372137,105.250043
-5.3721512,105.250096,-5.372137,105.250043
-5.3721512,105.250096,-5.372137,105.250043
-5.3721512,105.250096,-5.37214,105.250045
-5.3721512,105.250096,-5.37214,105.250045
-5.3721512,105.250096,-5.372145,105.25005
-5.3721512,105.250096,-5.372145,105.25005
-5.3721512,105.250096,-5.372145,105.25005
-5.3721512,105.250096,-5.372145,105.25005
-5.3721512,105.250096,-5.372145,105.25005
-5.3721512,105.250096,-5.372145,105.25005
-5.3721512,105.250096,-5.372145,105.25005
-5.3721512,105.250096,-5.372145,105.25005
-5.3721512,105.250096,-5.372145,105.250051
-5.3721512,105.250096,-5.372145,105.250051
-5.3721512,105.250096,-5.372145,105.250051
-5.3721512,105.250096,-5.372145,105.250051
-5.3721512,105.250096,-5.372145,105.250051
-5.3721512,105.250096,-5.372147,105.250053
-5.3721512,105.250096,-5.372147,105.250053
-5.3721512,105.250096,-5.372147,105.250053
-5.3721512,105.250096,-5.372147,105.250054
-5.3721512,105.250096,-5.372147,105.250054
-5.3721512,105.250096,-5.372147,105.250054
-5.3721512,105.250096,-5.372147,105.250054
-5.3721512,105.250096,-5.372147,105.250054
-5.3721512,105.250096,-5.37215,105.250056
-5.3721512,105.250096,-5.37215,105.250056
-5.3721512,105.250096,-5.37215,105.250056
-5.3721512,105.250096,-5.372152,105.250058
-5.3721512,105.250096,-5.372152,105.250058
-5.3721512,105.250096,-5.372152,105.250058
-5.3721512,105.250096,-5.372152,105.250058
-5.3721512,105.250096,-5.372152,105.250058
-5.3721512,105.250096,-5.372153,105.25006
-5.3721512,105.250096,-5.372153,105.25006
-5.3721512,105.250096,-5.372153,105.25006
-5.3721512,105.250096,-5.372153,105.25006
-5.3721512,105.250096,-5.372153,105.250061
-5.3721512,105.250096,-5.372153,105.250061
-5.3721512,105.250096,-5.372153,105.250061
-5.3721512,105.250096,-5.372153,105.250061
-5.3721512,105.250096,-5.372155,105.250062
-5.3721512,105.250096,-5.372155,105.250062
-5.3721512,105.250096,-5.372155,105.250062
-5.3721512,105.250096,-5.372155,105.250062
-5.3721512,105.250096,-5.372155,105.250062
-5.3721512,105.250096,-5.372155,105.250062
-5.3721512,105.250096,-5.372155,105.250062
-5.3721512,105.250096,-5.372155,105.250062
-5.3721512,105.250096,-5.372155,105.250063
-5.3721512,105.250096,-5.372155,105.250063
-5.3721512,105.250096,-5.372153,105.250063
-5.3721512,105.250096,-5.372153,105.250063
-5.3721512,105.250096,-5.372153,105.250063
-5.3721512,105.250096,-5.372153,105.250063
-5.3721512,105.250096,-5.372153,105.250063
-5.3721512,105.250096,-5.372153,105.250063
-5.3721512,105.250096,-5.372153,105.250063
-5.3721512,105.250096,-5.372154,105.250064
-5.3721512,105.250096,-5.372154,105.250064
-5.3721512,105.250096,-5.372154,105.250064
-5.3721512,105.250096,-5.372154,105.250064
-5.3721512,105.250096,-5.372154,105.250064
-5.3721512,105.250096,-5.372153,105.250065
-5.3721512,105.250096,-5.372153,105.250065
-5.3721512,105.250096,-5.372151,105.250065
-5.3721512,105.250096,-5.372151,105.250065
-5.3721512,105.250096,-5.372151,105.250065
-5.3721512,105.250096,-5.372151,105.250065
-5.3721512,105.250096,-5.372151,105.250065
-5.3721512,105.250096,-5.37215,105.250065
-5.3721512,105.250096,-5.37215,105.250065
-5.3721512,105.250096,-5.372149,105.250065
-5.3721512,105.250096,-5.372149,105.250065
-5.3721512,105.250096,-5.372149,105.250065
-5.3721512,105.250096,-5.372149,105.250065
-5.3721512,105.250096,-5.372149,105.250065
-5.3721512,105.250096,-5.372148,105.250064
-5.3721512,105.250096,-5.372148,105.250064
-5.3721512,105.250096,-5.372149,105.250065
-5.3721512,105.250096,-5.372149,105.250065
-5.3721512,105.250096,-5.372149,105.250065
-5.3721512,105.250096,-5.372149,105.250065
-5.3721512,105.250096,-5.372149,105.250065
-5.3721512,105.250096,-5.372149,105.250064
-5.3721512,105.250096,-5.372149,105.250064
-5.3721512,105.250096,-5.372149,105.250064
-5.3721512,105.250096,-5.372149,105.250064
-5.3721512,105.250096,-5.372149,105.250064
-5.3721512,105.250096,-5.372149,105.250064
-5.3721512,105.250096,-5.372149,105.250064
-5.3721512,105.250096,-5.372149,105.250064
-5.3721512,105.250096,-5.372148,105.250063
-5.3721512,105.250096,-5.372148,105.250063
-5.3721512,105.250096,-5.372148,105.250063
-5.3721512,105.250096,-5.372148,105.250063
-5.3721512,105.250096,-5.372145,105.250063
-5.3721512,105.250096,-5.372145,105.250063
-5.3721512,105.250096,-5.372145,105.250063
-5.3721512,105.250096,-5.372145,105.250063
-5.3721512,105.250096,-5.372143,105.250062
-5.3721512,105.250096,-5.372143,105.250062
-5.3721512,105.250096,-5.372143,105.250062
-5.3721512,105.250096,-5.372143,105.250062
-5.3721512,105.250096,-5.372143,105.250062
-5.3721512,105.250096,-5.372143,105.250062
-5.3721512,105.250096,-5.372143,105.250062
-5.3721512,105.250096,-5.372143,105.250062
-5.3721512,105.250096,-5.372142,105.250063
-5.3721512,105.250096,-5.372142,105.250063
-5.3721512,105.250096,-5.372142,105.250063
-5.3721512,105.250096,-5.372141,105.250062
-5.3721512,105.250096,-5.372141,105.250062
-5.3721512,105.250096,-5.372141,105.250062
-5.3721512,105.250096,-5.372141,105.250062
-5.3721512,105.250096,-5.372141,105.250062
-5.3721512,105.250096,-5.372139,105.250062
-5.3721512,105.250096,-5.372139,105.250062
-5.3721512,105.250096,-5.372139,105.250062
-5.3721512,105.250096,-5.372139,105.250062
-5.3721512,105.250096,-5.372138,105.250062
-5.3721512,105.250096,-5.372138,105.250062
-5.3721512,105.250096,-5.372138,105.250062
-5.3721512,105.250096,-5.372138,105.250062
-5.3721512,105.250096,-5.372138,105.250062
-5.3721512,105.250096,-5.372138,105.250062
-5.3721512,105.250096,-5.372138,105.250062
-5.3721512,105.250096,-5.372136,105.250061
-5.3721512,105.250096,-5.372136,105.250061
-5.3721512,105.250096,-5.372136,105.250061
-5.3721512,105.250096,-5.372136,105.250061
-5.3721512,105.250096,-5.372136,105.250061
-5.3721512,105.250096,-5.372135,105.250061
-5.3721512,105.250096,-5.372135,105.250061
-5.3721512,105.250096,-5.372134,105.250061
-5.3721512,105.250096,-5.372134,105.250061
-5.3721512,105.250096,-5.372134,105.250061
-5.3721512,105.250096,-5.372134,105.250061
-5.3721512,105.250096,-5.372134,105.250061
-5.3721512,105.250096,-5.372133,105.25006
-5.3721512,105.250096,-5.372133,105.25006
-5.3721512,105.250096,-5.372133,105.25006
-5.3721512,105.250096,-5.372133,105.25006
-5.3721512,105.250096,-5.372133,105.25006
-5.3721512,105.250096,-5.372133,105.25006
-5.3721512,105.250096,-5.372133,105.25006
-5.3721512,105.250096,-5.372133,105.25006
-5.3721512,105.250096,-5.372133,105.25006
-5.3721512,105.250096,-5.372133,105.25006
-5.3721512,105.250096,-5.372133,105.25006
-5.3721512,105.250096,-5.372132,105.250058
-5.3721512,105.250096,-5.372132,105.250058
-5.3721512,105.250096,-5.372132,105.250058
-5.3721512,105.250096,-5.372132,105.250058
-5.3721512,105.250096,-5.372132,105.250058
-5.3721512,105.250096,-5.372132,105.250059
-5.3721512,105.250096,-5.372132,105.250059
-5.3721512,105.250096,-5.372132,105.250059
-5.3721512,105.250096,-5.372133,105.250059
-5.3721512,105.250096,-5.372133,105.250059
-5.3721512,105.250096,-5.372133,105.250059
-5.3721512,105.250096,-5.372133,105.250059
-5.3721512,105.250096,-5.372133,105.250059
-5.3721512,105.250096,-5.372135,105.25006
-5.3721512,105.250096,-5.372135,105.25006
-5.3721512,105.250096,-5.372135,105.25006
-5.3721512,105.250096,-5.372135,105.25006
-5.3721512,105.250096,-5.372136,105.250061
-5.3721512,105.250096,-5.372136,105.250061
-5.3721512,105.250096,-5.372136,105.250061
-5.3721512,105.250096,-5.372138,105.250061
-5.3721512,105.250096,-5.372138,105.250061
-5.3721512,105.250096,-5.372138,105.250061
-5.3721512,105.250096,-5.372138,105.250061
-5.3721512,105.250096,-5.372138,105.250061
-5.3721512,105.250096,-5.372138,105.250061
-5.3721512,105.250096,-5.372138,105.250061
-5.3721512,105.250096,-5.372138,105.250061
-5.3721512,105.250096,-5.372138,105.250061
-5.3721512,105.250096,-5.372138,105.250061
-5.3721512,105.250096,-5.372138,105.250061
-5.3721512,105.250096,-5.372138,105.250061
-5.3721512,105.250096,-5.372138,105.250061
-5.3721512,105.250096,-5.372139,105.250061
-5.3721512,105.250096,-5.372139,105.250061
-5.3721512,105.250096,-5.372139,105.250061
-5.3721512,105.250096,-5.372139,105.250061
-5.3721512,105.250096,-5.372139,105.250062
-5.3721512,105.250096,-5.372139,105.250062
-5.3721512,105.250096,-5.372139,105.250062
-5.3721512,105.250096,-5.372139,105.250062
-5.3721512,105.250096,-5.37214,105.250063
-5.3721512,105.250096,-5.37214,105.250063
-5.3721512,105.250096,-5.37214,105.250063
-5.3721512,105.250096,-5.37214,105.250063
-5.3721512,105.250096,-5.372141,105.250064
-5.3721512,105.250096,-5.372141,105.250064
-5.3721512,105.250096,-5.372141,105.250064
-5.3721512,105.250096,-5.372141,105.250064
-5.3721512,105.250096,-5.372142,105.250065
-5.3721512,105.250096,-5.372142,105.250065
-5.3721512,105.250096,-5.372142,105.250065
-5.3721512,105.250096,-5.372142,105.250066
-5.3721512,105.250096,-5.372142,105.250066
-5.3721512,105.250096,-5.372142,105.250066
-5.3721512,105.250096,-5.372142,105.250066
-5.3721512,105.250096,-5.372144,105.250067
-5.3721512,105.250096,-5.372144,105.250067
-5.3721512,105.250096,-5.372144,105.250067
-5.3721512,105.250096,-5.372144,105.250068
-5.3721512,105.250096,-5.372144,105.250068
-5.3721512,105.250096,-5.372144,105.250068
-5.3721512,105.250096,-5.372144,105.250068
-5.3721512,105.250096,-5.372144,105.250068
-5.3721512,105.250096,-5.372143,105.250069
-5.3721512,105.250096,-5.372143,105.250069
-5.3721512,105.250096,-5.372142,105.25007
-5.3721512,105.250096,-5.372142,105.25007
-5.3721512,105.250096,-5.372142,105.25007
-5.3721512,105.250096,-5.372142,105.25007
-5.3721512,105.250096,-5.372142,105.25007
-5.3721512,105.250096,-5.372144,105.25007
-5.3721512,105.250096,-5.372144,105.25007
-5.3721512,105.250096,-5.372144,105.250071
-5.3721512,105.250096,-5.372144,105.250071
-5.3721512,105.250096,-5.372144,105.250071
-5.3721512,105.250096,-5.372144,105.250071
-5.3721512,105.250096,-5.372144,105.250071
-5.3721512,105.250096,-5.372144,105.250072
-5.3721512,105.250096,-5.372144,105.250072
-5.3721512,105.250096,-5.372145,105.250073
-5.3721512,105.250096,-5.372145,105.250073
-5.3721512,105.250096,-5.372145,105.250073
-5.3721512,105.250096,-5.372145,105.250073
-5.3721512,105.250096,-5.372145,105.250073
-5.3721512,105.250096,-5.372144,105.250074
-5.3721512,105.250096,-5.372144,105.250074
-5.3721512,105.250096,-5.372143,105.250075
-5.3721512,105.250096,-5.372143,105.250075
-5.3721512,105.250096,-5.372143,105.250075
-5.3721512,105.250096,-5.372143,105.250075
-5.3721512,105.250096,-5.372143,105.250075
-5.3721512,105.250096,-5.372143,105.250075
-5.3721512,105.250096,-5.372143,105.250075
-5.3721512,105.250096,-5.372143,105.250076
-5.3721512,105.250096,-5.372143,105.250076
-5.3721512,105.250096,-5.372143,105.250076
-5.3721512,105.250096,-5.372143,105.250076
-5.3721512,105.250096,-5.372143,105.250076
-5.3721512,105.250096,-5.372143,105.250077
-5.3721512,105.250096,-5.372143,105.250077
-5.3721512,105.250096,-5.372144,105.250077
-5.3721512,105.250096,-5.372144,105.250077
-5.3721512,105.250096,-5.372144,105.250077
-5.3721512,105.250096,-5.372144,105.250077
-5.3721512,105.250096,-5.372144,105.250077
-5.3721512,105.250096,-5.372146,105.250079
-5.3721512,105.250096,-5.372146,105.250079
-5.3721512,105.250096,-5.372146,105.25008
-5.3721512,105.250096,-5.372146,105.25008
-5.3721512,105.250096,-5.372146,105.25008
-5.3721512,105.250096,-5.372146,105.25008
-5.3721512,105.250096,-5.372146,105.25008
-5.3721512,105.250096,-5.372145,105.250081
-5.3721512,105.250096,-5.372145,105.250081
-5.3721512,105.250096,-5.372146,105.250082
-5.3721512,105.250096,-5.372146,105.250082
-5.3721512,105.250096,-5.372146,105.250082
-5.3721512,105.250096,-5.372146,105.250082
-5.3721512,105.250096,-5.372146,105.250082
-5.3721512,105.250096,-5.372146,105.250083
-5.3721512,105.250096,-5.372146,105.250083
-5.3721512,105.250096,-5.372147,105.250083
-5.3721512,105.250096,-5.372147,105.250083
-5.3721512,105.250096,-5.372147,105.250083
-5.3721512,105.250096,-5.372147,105.250083
-5.3721512,105.250096,-5.372147,105.250083
-5.3721512,105.250096,-5.372147,105.250084
-5.3721512,105.250096,-5.372147,105.250084
-5.3721512,105.250096,-5.372147,105.250084
-5.3721512,105.250096,-5.372147,105.250084
-5.3721512,105.250096,-5.372147,105.250084
-5.3721512,105.250096,-5.372147,105.250084
-5.3721512,105.250096,-5.372147,105.250084
-5.3721512,105.250096,-5.372147,105.250084
-5.3721512,105.250096,-5.372148,105.250085
-5.3721512,105.250096,-5.372148,105.250085
-5.3721512,105.250096,-5.372148,105.250085
-5.3721512,105.250096,-5.37215,105.250086
-5.3721512,105.250096,-5.37215,105.250086
-5.3721512,105.250096,-5.37215,105.250086
-5.3721512,105.250096,-5.37215,105.250086
-5.3721512,105.250096,-5.37215,105.250086
-5.3721512,105.250096,-5.372152,105.250088
-5.3721512,105.250096,-5.372152,105.250088
-5.3721512,105.250096,-5.372152,105.250088
-5.3721512,105.250096,-5.372152,105.250088
